Country,ISO_3,ISO_numeric,Region,Year,Population,Prevalence_100k_population,Prevalence_100k_population_low,Prevalence_100k_population_high,Prevalence,Prevalence_low,Prevalence_high,Prevalence_method,Mortality_100k_population,Mortality_100k_population_low,Mortality_100k_population_high,Deaths,Deaths_low,Deaths_high,HIV_mortality_100k_population,HIV_mortality_100k_population_low,HIV_mortality_100k_population_high,HIV_deaths,HIV_deaths_low,HIV_deaths_high,HIV_mortality_method,Incidence,Incidence_low,Incidence_high,Incidence_cases,Incidence_cases_low,Incidence_cases_high,Incidence_method,HIV_in_percent,HIV_in_percent_low,HIV_in_percent_high,HIV_incidence_100k_pupulation,HIV_incidence_100k_pupulation_low,HIV_incidence_100k_pupulation_high,HIV_incidence,HIV_incidence_low,HIV_incidence_high,Case_detection_rate,Case_detection_rate_low,Case_detection_rate_high
Côte d'Ivoire,CIV,384,AFR,2009,18601342,265.0,147.0,418.0,49000.0,27000.0,78000.0,predicted,28.0,19.0,37.0,5300.0,3600.0,7000.0,21.0,17.0,25.0,3800.0,3100.0,4600.0,Indirect,207.0,197.0,218.0,38000.0,37000.0,41000.0,Mortality,29.0,27.0,31.0,60.0,57.0,64.0,11000.0,11000.0,12000.0,59.0,56.0,62.0
Côte d'Ivoire,CIV,384,AFR,2010,18976588,250.0,137.0,395.0,47000.0,26000.0,75000.0,predicted,25.0,17.0,35.0,4800.0,3300.0,6600.0,17.0,14.0,21.0,3300.0,2600.0,4000.0,Indirect,196.0,184.0,208.0,37000.0,35000.0,39000.0,Mortality,28.0,25.0,30.0,54.0,51.0,58.0,10000.0,9600.0,11000.0,61.0,58.0,65.0
Côte d'Ivoire,CIV,384,AFR,2011,19389954,235.0,129.0,374.0,46000.0,25000.0,72000.0,predicted,23.0,15.0,32.0,4500.0,3000.0,6100.0,14.0,11.0,18.0,2800.0,2200.0,3400.0,Indirect,186.0,175.0,198.0,36000.0,34000.0,38000.0,Mortality,26.0,24.0,29.0,49.0,46.0,52.0,9400.0,8900.0,10000.0,62.0,58.0,66.0
Côte d'Ivoire,CIV,384,AFR,2012,19839750,224.0,121.0,359.0,45000.0,24000.0,71000.0,predicted,21.0,14.0,29.0,4200.0,2700.0,5800.0,12.0,9.5,15.0,2400.0,1900.0,2900.0,Indirect,178.0,165.0,192.0,35000.0,33000.0,38000.0,Mortality,25.0,22.0,27.0,44.0,41.0,47.0,8700.0,8100.0,9400.0,67.0,62.0,73.0
Côte d'Ivoire,CIV,384,AFR,2013,20316086,215.0,115.0,346.0,44000.0,23000.0,70000.0,predicted,20.0,12.0,28.0,4000.0,2500.0,5600.0,10.0,7.8,13.0,2100.0,1600.0,2600.0,Indirect,170.0,157.0,188.0,35000.0,32000.0,38000.0,Mortality,23.0,20.0,26.0,39.0,36.0,44.0,8000.0,7300.0,8900.0,72.0,65.0,78.0
Croatia,HRV,191,EUR,1990,4793521,75.0,33.0,136.0,3600.0,1600.0,6500.0,predicted,9.1,8.8,9.3,430.0,420.0,450.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,58.0,53.0,62.0,2800.0,2500.0,3000.0,High income,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,93.0,87.0,100.0
Croatia,HRV,191,EUR,1991,4799066,70.0,29.0,130.0,3400.0,1400.0,6200.0,predicted,7.0,6.8,7.2,340.0,330.0,350.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,55.0,53.0,60.0,2700.0,2500.0,2900.0,High income,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.09,81.0,75.0,85.0
Croatia,HRV,191,EUR,1992,4787634,68.0,27.0,127.0,3300.0,1300.0,6100.0,predicted,6.1,6.0,6.3,290.0,290.0,300.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,54.0,53.0,59.0,2600.0,2500.0,2800.0,High income,0.01,0.01,0.01,0.0,0.0,0.0,0.19,0.18,0.2,84.0,78.0,87.0
Croatia,HRV,191,EUR,1993,4762425,69.0,28.0,127.0,3300.0,1300.0,6000.0,predicted,6.2,6.0,6.4,300.0,280.0,310.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,54.0,52.0,58.0,2600.0,2500.0,2700.0,High income,0.01,0.01,0.02,0.01,0.01,0.01,0.36,0.35,0.38,88.0,83.0,91.0
Croatia,HRV,191,EUR,1994,4728549,69.0,29.0,127.0,3300.0,1400.0,6000.0,predicted,5.5,5.2,5.9,260.0,240.0,280.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,54.0,51.0,57.0,2600.0,2400.0,2700.0,High income,0.02,0.02,0.03,0.01,0.01,0.01,0.6,0.57,0.64,87.0,82.0,91.0
Croatia,HRV,191,EUR,1995,4690192,70.0,30.0,127.0,3300.0,1400.0,5900.0,predicted,5.4,5.0,5.7,250.0,240.0,270.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,54.0,50.0,57.0,2500.0,2400.0,2700.0,High income,0.04,0.03,0.04,0.02,0.02,0.02,0.91,0.85,0.98,84.0,79.0,90.0
Croatia,HRV,191,EUR,1996,4647843,68.0,29.0,124.0,3200.0,1400.0,5700.0,predicted,5.7,5.2,6.1,260.0,240.0,290.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,53.0,49.0,55.0,2400.0,2300.0,2600.0,High income,0.05,0.04,0.05,0.02,0.02,0.03,1.2,1.1,1.3,89.0,84.0,96.0
Croatia,HRV,191,EUR,1997,4601596,66.0,28.0,119.0,3000.0,1300.0,5500.0,predicted,4.7,4.4,4.9,210.0,200.0,230.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,51.0,47.0,53.0,2300.0,2200.0,2500.0,High income,0.06,0.06,0.07,0.03,0.03,0.03,1.5,1.4,1.6,88.0,83.0,94.0
Croatia,HRV,191,EUR,1998,4554877,62.0,26.0,113.0,2800.0,1200.0,5200.0,predicted,4.5,4.3,4.7,200.0,190.0,210.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,48.0,46.0,50.0,2200.0,2100.0,2300.0,High income,0.08,0.07,0.08,0.04,0.04,0.04,1.7,1.6,1.8,96.0,92.0,100.0
Croatia,HRV,191,EUR,1999,4511766,58.0,24.0,107.0,2600.0,1100.0,4800.0,predicted,5.0,4.9,5.2,230.0,220.0,230.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,46.0,43.0,48.0,2100.0,2000.0,2200.0,High income,0.1,0.09,0.1,0.04,0.04,0.05,2.0,1.9,2.1,86.0,82.0,90.0
Croatia,HRV,191,EUR,2000,4475201,55.0,23.0,100.0,2400.0,1000.0,4500.0,predicted,4.2,4.0,4.4,190.0,180.0,200.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,43.0,41.0,45.0,1900.0,1800.0,2000.0,High income,0.12,0.11,0.13,0.05,0.05,0.05,2.2,2.1,2.4,85.0,80.0,89.0
Croatia,HRV,191,EUR,2001,4446789,51.0,21.0,93.0,2300.0,950.0,4100.0,predicted,3.4,3.3,3.5,150.0,150.0,150.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,40.0,38.0,42.0,1800.0,1700.0,1900.0,High income,0.14,0.13,0.15,0.05,0.05,0.06,2.4,2.3,2.6,78.0,74.0,81.0
Croatia,HRV,191,EUR,2002,4426098,47.0,20.0,86.0,2100.0,880.0,3800.0,predicted,4.2,4.1,4.2,180.0,180.0,190.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,37.0,35.0,39.0,1600.0,1600.0,1700.0,High income,0.16,0.15,0.17,0.06,0.06,0.06,2.7,2.5,2.8,88.0,84.0,92.0
Croatia,HRV,191,EUR,2003,4411370,44.0,19.0,80.0,1900.0,820.0,3500.0,predicted,3.7,3.6,3.7,160.0,160.0,160.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,34.0,33.0,36.0,1500.0,1400.0,1600.0,High income,0.18,0.17,0.19,0.06,0.06,0.06,2.7,2.6,2.8,92.0,89.0,96.0
Croatia,HRV,191,EUR,2004,4399706,41.0,17.0,74.0,1800.0,750.0,3300.0,predicted,3.6,3.5,3.6,160.0,150.0,160.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,32.0,30.0,33.0,1400.0,1300.0,1500.0,High income,0.22,0.2,0.23,0.07,0.06,0.07,3.0,2.8,3.1,84.0,81.0,88.0
Croatia,HRV,191,EUR,2005,4388857,37.0,16.0,68.0,1600.0,680.0,3000.0,predicted,2.5,2.5,2.5,110.0,110.0,110.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,29.0,28.0,31.0,1300.0,1200.0,1300.0,High income,0.24,0.22,0.26,0.07,0.07,0.07,3.1,2.9,3.3,82.0,78.0,87.0
Croatia,HRV,191,EUR,2006,4378601,34.0,14.0,63.0,1500.0,610.0,2800.0,predicted,3.3,3.2,3.3,140.0,140.0,140.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,27.0,25.0,28.0,1200.0,1100.0,1200.0,High income,0.27,0.25,0.29,0.07,0.07,0.08,3.2,3.0,3.4,87.0,83.0,92.0
Croatia,HRV,191,EUR,2007,4369337,32.0,13.0,58.0,1400.0,570.0,2500.0,predicted,2.3,2.3,2.3,100.0,100.0,100.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,25.0,24.0,26.0,1100.0,1000.0,1100.0,High income,0.31,0.29,0.33,0.08,0.07,0.08,3.3,3.1,3.5,88.0,84.0,92.0
Croatia,HRV,191,EUR,2008,4360126,29.0,12.0,54.0,1300.0,530.0,2300.0,predicted,2.4,2.3,2.4,100.0,100.0,100.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,23.0,22.0,24.0,1000.0,960.0,1000.0,High income,0.34,0.32,0.36,0.08,0.07,0.08,3.4,3.2,3.5,98.0,94.0,100.0
Croatia,HRV,191,EUR,2009,4349930,27.0,12.0,49.0,1200.0,500.0,2100.0,predicted,2.8,2.8,2.8,120.0,120.0,120.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,21.0,20.0,22.0,920.0,880.0,960.0,High income,0.38,0.36,0.41,0.08,0.08,0.08,3.5,3.3,3.7,91.0,87.0,95.0
Croatia,HRV,191,EUR,2010,4338027,25.0,11.0,45.0,1100.0,470.0,2000.0,predicted,1.9,1.9,1.9,83.0,82.0,83.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,19.0,18.0,20.0,830.0,780.0,880.0,High income,0.35,0.32,0.37,0.07,0.06,0.07,2.9,2.7,3.0,83.0,79.0,88.0
Croatia,HRV,191,EUR,2011,4323822,23.0,9.9,40.0,980.0,430.0,1700.0,predicted,1.5,1.5,1.5,66.0,65.0,66.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,17.0,16.0,18.0,740.0,700.0,790.0,High income,0.35,0.32,0.38,0.06,0.06,0.06,2.6,2.4,2.8,83.0,79.0,89.0
Croatia,HRV,191,EUR,2012,4307422,20.0,9.0,36.0,870.0,390.0,1600.0,predicted,1.4,1.4,1.4,60.0,59.0,60.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,15.0,14.0,16.0,660.0,610.0,700.0,High income,0.36,0.33,0.4,0.06,0.05,0.06,2.4,2.2,2.6,82.0,77.0,88.0
Croatia,HRV,191,EUR,2013,4289714,18.0,8.4,32.0,790.0,360.0,1400.0,predicted,1.2,1.2,1.2,52.0,51.0,52.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,13.0,13.0,14.0,580.0,540.0,610.0,High income,0.35,0.32,0.39,0.05,0.04,0.05,2.0,1.9,2.2,89.0,84.0,94.0
Cuba,CUB,192,AMR,1990,10600841,57.0,25.0,102.0,6100.0,2700.0,11000.0,predicted,0.58,0.55,0.62,62.0,59.0,65.0,0.01,0.01,0.01,1.0,0.7,1.4,VR,25.0,19.0,31.0,2600.0,2000.0,3300.0,High income,0.06,0.04,0.09,0.02,0.01,0.02,1.6,1.2,2.0,21.0,17.0,27.0
Cuba,CUB,192,AMR,1991,10684831,51.0,24.0,87.0,5400.0,2600.0,9300.0,predicted,0.49,0.48,0.5,52.0,51.0,54.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,23.0,20.0,29.0,2500.0,2100.0,3100.0,High income,0.09,0.07,0.11,0.02,0.02,0.03,2.2,1.9,2.7,20.0,17.0,24.0
Cuba,CUB,192,AMR,1992,10757891,45.0,22.0,75.0,4800.0,2400.0,8100.0,predicted,0.63,0.62,0.65,68.0,66.0,70.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,22.0,19.0,26.0,2400.0,2100.0,2800.0,High income,0.11,0.09,0.14,0.02,0.02,0.03,2.7,2.4,3.2,17.0,15.0,20.0
Cuba,CUB,192,AMR,1993,10821551,39.0,20.0,65.0,4300.0,2200.0,7000.0,predicted,0.83,0.82,0.84,90.0,88.0,91.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,21.0,19.0,24.0,2300.0,2100.0,2600.0,High income,0.14,0.12,0.16,0.03,0.03,0.03,3.2,2.9,3.6,35.0,31.0,38.0
Cuba,CUB,192,AMR,1994,10878823,35.0,18.0,56.0,3800.0,2000.0,6100.0,predicted,1.0,1.0,1.0,110.0,110.0,110.0,0.02,0.01,0.02,2.0,1.5,2.5,VR,20.0,18.0,22.0,2200.0,2000.0,2400.0,High income,0.17,0.15,0.2,0.03,0.03,0.04,3.7,3.3,4.1,78.0,71.0,85.0
Cuba,CUB,192,AMR,1995,10932013,30.0,16.0,50.0,3300.0,1700.0,5400.0,predicted,0.88,0.87,0.89,96.0,95.0,98.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,19.0,17.0,21.0,2000.0,1800.0,2300.0,High income,0.21,0.17,0.25,0.04,0.03,0.04,4.2,3.7,4.8,76.0,68.0,86.0
Cuba,CUB,192,AMR,1996,10980758,27.0,13.0,44.0,2900.0,1500.0,4900.0,predicted,0.86,0.86,0.86,94.0,94.0,95.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,17.0,15.0,20.0,1900.0,1700.0,2200.0,High income,0.24,0.2,0.29,0.04,0.04,0.05,4.6,4.0,5.3,76.0,68.0,86.0
Cuba,CUB,192,AMR,1997,11024249,23.0,11.0,40.0,2600.0,1300.0,4400.0,predicted,0.76,0.75,0.77,84.0,83.0,85.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,16.0,15.0,18.0,1800.0,1600.0,2000.0,High income,0.28,0.24,0.32,0.05,0.04,0.05,5.0,4.4,5.5,75.0,68.0,84.0
Cuba,CUB,192,AMR,1998,11063917,21.0,9.6,36.0,2300.0,1100.0,4000.0,predicted,0.43,0.43,0.44,48.0,48.0,49.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,15.0,14.0,16.0,1700.0,1500.0,1800.0,High income,0.32,0.28,0.36,0.05,0.04,0.05,5.4,4.9,5.8,74.0,68.0,81.0
Cuba,CUB,192,AMR,1999,11101580,19.0,8.8,33.0,2100.0,980.0,3700.0,predicted,0.53,0.53,0.54,59.0,59.0,60.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,14.0,13.0,15.0,1500.0,1400.0,1700.0,High income,0.37,0.33,0.41,0.05,0.05,0.06,5.8,5.3,6.3,73.0,68.0,80.0
Cuba,CUB,192,AMR,2000,11138416,18.0,8.8,31.0,2000.0,980.0,3500.0,predicted,0.41,0.4,0.42,46.0,45.0,47.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,13.0,12.0,14.0,1400.0,1300.0,1600.0,High income,0.43,0.38,0.49,0.06,0.05,0.06,6.2,5.7,6.9,82.0,76.0,90.0
Cuba,CUB,192,AMR,2001,11175465,17.0,8.5,29.0,1900.0,950.0,3200.0,predicted,0.3,0.29,0.3,33.0,33.0,34.0,0.02,0.01,0.02,2.0,1.5,2.5,VR,12.0,11.0,13.0,1300.0,1200.0,1400.0,High income,0.46,0.4,0.52,0.05,0.05,0.06,6.1,5.5,6.7,70.0,64.0,76.0
Cuba,CUB,192,AMR,2002,11212125,16.0,7.9,27.0,1800.0,880.0,3000.0,predicted,0.32,0.31,0.33,36.0,35.0,37.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,11.0,10.0,12.0,1200.0,1100.0,1300.0,High income,0.45,0.41,0.5,0.05,0.05,0.05,5.6,5.1,6.0,73.0,68.0,78.0
Cuba,CUB,192,AMR,2003,11245926,15.0,7.3,25.0,1700.0,820.0,2800.0,predicted,0.36,0.35,0.37,41.0,40.0,42.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,10.0,9.6,11.0,1200.0,1100.0,1200.0,High income,0.55,0.49,0.6,0.06,0.05,0.06,6.3,5.8,6.7,73.0,68.0,78.0
Cuba,CUB,192,AMR,2004,11273363,14.0,6.9,24.0,1600.0,770.0,2700.0,predicted,0.34,0.34,0.35,39.0,38.0,40.0,0.01,0.01,0.01,1.0,0.57,1.5,VR,9.6,9.0,10.0,1100.0,1000.0,1200.0,High income,0.68,0.61,0.76,0.07,0.06,0.07,7.4,6.8,8.1,72.0,66.0,77.0
Cuba,CUB,192,AMR,2005,11292078,13.0,6.5,22.0,1500.0,740.0,2500.0,predicted,0.31,0.31,0.31,35.0,35.0,35.0,0.01,0.0,0.02,1.0,0.43,1.8,VR,9.2,8.6,10.0,1000.0,970.0,1100.0,High income,0.87,0.77,0.99,0.08,0.07,0.09,9.1,8.2,10.0,74.0,68.0,80.0
Cuba,CUB,192,AMR,2006,11301100,13.0,6.4,22.0,1500.0,720.0,2500.0,predicted,0.29,0.29,0.3,33.0,33.0,33.0,0.03,0.02,0.03,3.0,2.3,3.7,VR,9.0,8.4,9.7,1000.0,950.0,1100.0,High income,1.1,0.95,1.2,0.1,0.09,0.1,11.0,9.8,12.0,75.0,70.0,81.0
Cuba,CUB,192,AMR,2007,11301674,13.0,6.4,22.0,1500.0,720.0,2500.0,predicted,0.22,0.21,0.22,25.0,24.0,25.0,0.03,0.02,0.03,3.0,2.3,3.7,VR,9.0,8.4,9.7,1000.0,940.0,1100.0,High income,1.3,1.2,1.4,0.12,0.11,0.13,13.0,12.0,14.0,75.0,70.0,81.0
Cuba,CUB,192,AMR,2008,11296355,13.0,6.6,22.0,1500.0,750.0,2500.0,predicted,0.31,0.31,0.31,35.0,35.0,36.0,0.03,0.02,0.03,3.0,2.2,3.9,VR,9.0,8.4,9.7,1000.0,950.0,1100.0,High income,1.5,1.4,1.7,0.14,0.13,0.15,16.0,14.0,17.0,80.0,74.0,86.0
Cuba,CUB,192,AMR,2009,11288826,13.0,6.8,22.0,1500.0,770.0,2500.0,predicted,0.24,0.24,0.24,27.0,27.0,27.0,0.03,0.02,0.03,3.0,2.2,3.9,VR,9.2,8.5,9.9,1000.0,960.0,1100.0,High income,1.8,1.6,2.0,0.17,0.15,0.18,19.0,17.0,20.0,69.0,64.0,74.0
Cuba,CUB,192,AMR,2010,11281768,14.0,6.9,23.0,1500.0,780.0,2600.0,predicted,0.37,0.37,0.37,41.0,41.0,42.0,0.04,0.03,0.04,4.0,3.3,4.7,VR,9.3,8.4,10.0,1000.0,950.0,1100.0,High income,2.1,1.8,2.3,0.19,0.17,0.21,21.0,19.0,24.0,79.0,73.0,87.0
Cuba,CUB,192,AMR,2011,11276053,14.0,6.8,23.0,1500.0,770.0,2600.0,predicted,0.32,0.32,0.32,36.0,36.0,36.0,0.04,0.04,0.05,5.0,4.0,6.2,VR,9.3,8.4,10.0,1000.0,950.0,1100.0,High income,2.0,1.7,2.3,0.19,0.17,0.21,21.0,19.0,23.0,77.0,70.0,85.0
Cuba,CUB,192,AMR,2012,11270957,13.0,6.7,23.0,1500.0,750.0,2500.0,predicted,0.33,0.32,0.33,37.0,37.0,37.0,0.04,0.03,0.06,5.0,3.9,6.3,VR imputed,9.3,8.3,10.0,1100.0,930.0,1200.0,High income,2.3,1.9,2.7,0.21,0.19,0.24,24.0,21.0,27.0,70.0,62.0,79.0
Cuba,CUB,192,AMR,2013,11265629,13.0,6.3,22.0,1500.0,710.0,2500.0,predicted,0.33,0.32,0.33,37.0,37.0,37.0,0.04,0.03,0.06,5.0,3.9,6.3,VR imputed,9.3,8.2,11.0,1000.0,920.0,1200.0,High income,2.5,2.0,3.0,0.23,0.2,0.26,26.0,23.0,30.0,72.0,62.0,82.0
Curaçao,CUW,531,AMR,2010,147560,5.0,2.1,9.2,7.4,3.1,14.0,predicted,0.32,0.12,0.62,0.47,0.18,0.91,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,3.9,3.4,4.4,5.8,5.0,6.5,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Curaçao,CUW,531,AMR,2011,151523,0.97,0.4,1.8,1.5,0.61,2.7,predicted,0.06,0.02,0.12,0.09,0.04,0.18,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,0.76,0.67,0.86,1.1,1.0,1.3,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Curaçao,CUW,531,AMR,2012,155293,0.95,0.39,1.8,1.5,0.61,2.7,predicted,0.06,0.02,0.12,0.09,0.04,0.18,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,0.74,0.65,0.84,1.1,1.0,1.3,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Curaçao,CUW,531,AMR,2013,158760,1.9,0.77,3.4,3.0,1.2,5.4,predicted,0.12,0.05,0.23,0.19,0.07,0.36,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,1.4,1.3,1.6,2.3,2.0,2.6,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1990,766611,5.0,1.5,10.0,38.0,11.0,80.0,predicted,0.2,0.16,0.25,1.5,1.2,1.9,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,4.4,3.8,4.9,33.0,29.0,38.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1991,783138,9.4,4.4,16.0,74.0,35.0,130.0,predicted,0.2,0.16,0.25,1.6,1.2,1.9,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,6.3,5.5,7.1,49.0,43.0,56.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1992,800660,7.6,3.4,14.0,61.0,27.0,110.0,predicted,0.2,0.16,0.25,1.6,1.3,2.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,5.6,4.9,6.3,45.0,39.0,51.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1993,818814,6.6,2.7,12.0,54.0,22.0,100.0,predicted,0.2,0.16,0.25,1.6,1.3,2.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,5.2,4.6,5.9,43.0,37.0,48.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1994,837166,6.4,2.5,12.0,53.0,21.0,100.0,predicted,0.2,0.16,0.25,1.7,1.3,2.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,5.1,4.5,5.8,43.0,37.0,48.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1995,855389,5.8,2.2,11.0,50.0,19.0,97.0,predicted,0.2,0.16,0.25,1.7,1.3,2.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,4.8,4.2,5.5,41.0,36.0,47.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1996,873246,4.8,1.4,10.0,42.0,13.0,89.0,predicted,0.2,0.16,0.25,1.7,1.4,2.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,3.2,2.8,3.6,28.0,24.0,31.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1997,890733,9.2,4.3,16.0,82.0,39.0,140.0,predicted,0.2,0.16,0.25,1.8,1.4,2.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,6.1,5.3,6.9,54.0,47.0,61.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1998,908040,8.5,4.0,15.0,77.0,36.0,130.0,predicted,0.2,0.16,0.25,1.8,1.4,2.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,5.7,5.0,6.5,52.0,45.0,59.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,1999,925491,6.6,2.9,12.0,61.0,27.0,110.0,predicted,0.5,0.23,0.85,4.6,2.2,7.9,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,4.8,4.2,5.5,45.0,39.0,51.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Cyprus,CYP,196,EUR,2000,943287,4.8,1.8,9.4,46.0,17.0,88.0,predicted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,4.0,3.5,4.6,38.0,33.0,43.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
